source,target,complex_name
HIF1A,VHL,VHL-TBP1-HIF1A complex
ARHGAP10,CTNNA1,Cell-cell junction complex (ARHGAP10-CTNNA1)
HIF1A,OS9,HIF1A-OS9-EGLN1 complex
EGLN1,OS9,HIF1A-OS9-EGLN1 complex
EGLN1,HIF1A,HIF1A-OS9-EGLN1 complex
HIF1A,OS9,HIF1A-OS9-EGLN3 complex
EGLN3,OS9,HIF1A-OS9-EGLN3 complex
EGLN3,HIF1A,HIF1A-OS9-EGLN3 complex
PLIN3,RAB9A,RAB9-TIP47-MPRI complex
IGF2R,PLIN3,RAB9-TIP47-MPRI complex
IGF2R,RAB9A,RAB9-TIP47-MPRI complex
CDH1,CTNNB1,Cell-cell junction complex (CDH1-CTNNB1)
BCAR1,SRC,CAS-SRC-FAK complex
BCAR1,PTK2,CAS-SRC-FAK complex
PTK2,SRC,CAS-SRC-FAK complex
TSEN2,TSEN54,tRNA splicing endonuclease
TSEN2,TSEN34,tRNA splicing endonuclease
TSEN15,TSEN54,tRNA splicing endonuclease
TSEN15,TSEN2,tRNA splicing endonuclease
TSEN15,TSEN34,tRNA splicing endonuclease
CLP1,TSEN54,tRNA splicing endonuclease
CLP1,TSEN2,tRNA splicing endonuclease
CLP1,TSEN15,tRNA splicing endonuclease
CLP1,TSEN34,tRNA splicing endonuclease
TSEN34,TSEN54,tRNA splicing endonuclease
TSEN2,TSEN54,"RNA endonuclease (SEN2deltaEx8, SEN54, CLP1)"
CLP1,TSEN54,"RNA endonuclease (SEN2deltaEx8, SEN54, CLP1)"
CLP1,TSEN2,"RNA endonuclease (SEN2deltaEx8, SEN54, CLP1)"
CHUK,HSP90AB1,TNF-alpha/NF-kappa B signaling complex 9
CHUK,FKBP5,TNF-alpha/NF-kappa B signaling complex 9
CHUK,NFKBIB,TNF-alpha/NF-kappa B signaling complex 9
HSP90AB1,NFKBIB,TNF-alpha/NF-kappa B signaling complex 9
FKBP5,HSP90AB1,TNF-alpha/NF-kappa B signaling complex 9
FKBP5,NFKBIB,TNF-alpha/NF-kappa B signaling complex 9
CDC37,CHUK,TNF-alpha/NF-kappa B signaling complex 9
CDC37,HSP90AB1,TNF-alpha/NF-kappa B signaling complex 9
CDC37,FKBP5,TNF-alpha/NF-kappa B signaling complex 9
CDC37,NFKBIB,TNF-alpha/NF-kappa B signaling complex 9
CHUK,HSP90AA1,TNF-alpha/NF-kappa B signaling complex 10
CHUK,HSP90AB1,TNF-alpha/NF-kappa B signaling complex 10
CHUK,TXLNA,TNF-alpha/NF-kappa B signaling complex 10
CHUK,NFKBIB,TNF-alpha/NF-kappa B signaling complex 10
CHUK,TBK1,TNF-alpha/NF-kappa B signaling complex 10
CHUK,IKBKG,TNF-alpha/NF-kappa B signaling complex 10
HSP90AA1,HSP90AB1,TNF-alpha/NF-kappa B signaling complex 10
HSP90AA1,TXLNA,TNF-alpha/NF-kappa B signaling complex 10
HSP90AA1,NFKBIB,TNF-alpha/NF-kappa B signaling complex 10
HSP90AA1,TBK1,TNF-alpha/NF-kappa B signaling complex 10
HSP90AA1,IKBKG,TNF-alpha/NF-kappa B signaling complex 10
HSP90AB1,TXLNA,TNF-alpha/NF-kappa B signaling complex 10
HSP90AB1,NFKBIB,TNF-alpha/NF-kappa B signaling complex 10
HSP90AB1,TBK1,TNF-alpha/NF-kappa B signaling complex 10
HSP90AB1,IKBKG,TNF-alpha/NF-kappa B signaling complex 10
NFKBIB,TXLNA,TNF-alpha/NF-kappa B signaling complex 10
NFKBIB,TBK1,TNF-alpha/NF-kappa B signaling complex 10
CDC37,CHUK,TNF-alpha/NF-kappa B signaling complex 10
CDC37,HSP90AA1,TNF-alpha/NF-kappa B signaling complex 10
CDC37,HSP90AB1,TNF-alpha/NF-kappa B signaling complex 10
CDC37,TXLNA,TNF-alpha/NF-kappa B signaling complex 10
CDC37,NFKBIB,TNF-alpha/NF-kappa B signaling complex 10
CDC37,TBK1,TNF-alpha/NF-kappa B signaling complex 10
CDC37,IKBKG,TNF-alpha/NF-kappa B signaling complex 10
ATG16L1,CHUK,TNF-alpha/NF-kappa B signaling complex 10
ATG16L1,HSP90AA1,TNF-alpha/NF-kappa B signaling complex 10
ATG16L1,HSP90AB1,TNF-alpha/NF-kappa B signaling complex 10
ATG16L1,TXLNA,TNF-alpha/NF-kappa B signaling complex 10
ATG16L1,NFKBIB,TNF-alpha/NF-kappa B signaling complex 10
ATG16L1,CDC37,TNF-alpha/NF-kappa B signaling complex 10
ATG16L1,CCAR1,TNF-alpha/NF-kappa B signaling complex 10
ATG16L1,TBK1,TNF-alpha/NF-kappa B signaling complex 10
ATG16L1,IKBKG,TNF-alpha/NF-kappa B signaling complex 10
CCAR1,CHUK,TNF-alpha/NF-kappa B signaling complex 10
CCAR1,HSP90AA1,TNF-alpha/NF-kappa B signaling complex 10
CCAR1,HSP90AB1,TNF-alpha/NF-kappa B signaling complex 10
CCAR1,TXLNA,TNF-alpha/NF-kappa B signaling complex 10
CCAR1,NFKBIB,TNF-alpha/NF-kappa B signaling complex 10
CCAR1,CDC37,TNF-alpha/NF-kappa B signaling complex 10
CCAR1,TBK1,TNF-alpha/NF-kappa B signaling complex 10
CCAR1,IKBKG,TNF-alpha/NF-kappa B signaling complex 10
TBK1,TXLNA,TNF-alpha/NF-kappa B signaling complex 10
IKBKG,TXLNA,TNF-alpha/NF-kappa B signaling complex 10
IKBKG,NFKBIB,TNF-alpha/NF-kappa B signaling complex 10
IKBKG,TBK1,TNF-alpha/NF-kappa B signaling complex 10
TP53,XRCC6,P53-BARD1-KU70 complex
BARD1,TP53,P53-BARD1-KU70 complex
BARD1,XRCC6,P53-BARD1-KU70 complex
ETS2,SMARCA4,ETS2-SMARCA4-INI1 complex
ETS2,SMARCB1,ETS2-SMARCA4-INI1 complex
SMARCA4,SMARCB1,ETS2-SMARCA4-INI1 complex
HTRA2,LATS1,LATS1-HTRA2-BIRC4 complex
HTRA2,XIAP,LATS1-HTRA2-BIRC4 complex
LATS1,XIAP,LATS1-HTRA2-BIRC4 complex
CTTN,PXN,DDEF1-CTTN-PXN complex
ASAP1,PXN,DDEF1-CTTN-PXN complex
ASAP1,CTTN,DDEF1-CTTN-PXN complex
CDH1,CKS1B,CDH1-CKS1B complex
CDH1,SKP2,CDH1-SKP2 complex
TP53,YY1,YY1-MDM2-p53 complex
MDM2,TP53,YY1-MDM2-p53 complex
MDM2,YY1,YY1-MDM2-p53 complex
DOCK1,ELMO1,ELMO1-DOCK1 complex
DOCK2,ELMO1,ELMO1-DOCK2 complex
DOCK1,RAC1,ELMO1-DOCK1-RAC1 complex
DOCK1,ELMO1,ELMO1-DOCK1-RAC1 complex
ELMO1,RAC1,ELMO1-DOCK1-RAC1 complex
CRK,DOCK1,ELMO1-DOCK1-CRKII complex
CRK,ELMO1,ELMO1-DOCK1-CRKII complex
DOCK1,ELMO1,ELMO1-DOCK1-CRKII complex
AGO2,FXR1,AGO2-FXR1-TNF(alpha)ARE-RNP complex
CDC16,CDC27,"Cell division cycle complex (CDC27, CDC16, ANAPC7)"
ANAPC7,CDC27,"Cell division cycle complex (CDC27, CDC16, ANAPC7)"
ANAPC7,CDC16,"Cell division cycle complex (CDC27, CDC16, ANAPC7)"
GTF2F1,POLR2A,"Actin-ribonucleoprotein complex (POLR2A, GTF2F1, HNRNPU)"
GTF2F1,HNRNPU,"Actin-ribonucleoprotein complex (POLR2A, GTF2F1, HNRNPU)"
HNRNPU,POLR2A,"Actin-ribonucleoprotein complex (POLR2A, GTF2F1, HNRNPU)"
RXRB,THRB,THRB-RXRB complex
ERAP1,ERAP2,ERAP1-ERAP2 complex
GCA,SRI,Grancalcin-sorcin complex
TACC2,TACC3,"Chromatin remodeling complex (TACC2, TACC3, PCAF)"
KAT2B,TACC2,"Chromatin remodeling complex (TACC2, TACC3, PCAF)"
KAT2B,TACC3,"Chromatin remodeling complex (TACC2, TACC3, PCAF)"
EGR1,EP300,EGR-EP300 complex
EIF6,RPL7A,"TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)"
EIF6,TARBP2,"TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)"
EIF6,MOV10,"TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)"
RPL7A,TARBP2,"TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)"
MOV10,RPL7A,"TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)"
MOV10,TARBP2,"TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)"
AGO2,EIF6,"TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)"
AGO2,RPL7A,"TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)"
AGO2,TARBP2,"TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)"
AGO2,MOV10,"TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)"
AGO2,DICER1,"TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)"
DICER1,EIF6,"TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)"
DICER1,RPL7A,"TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)"
DICER1,TARBP2,"TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)"
DICER1,MOV10,"TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)"
RPLP1,RPLP2,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPLP1,RSL24D1,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPLP2,RSL24D1,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL35A,RPLP1,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL35A,RPLP2,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL35A,RPL7,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL35A,RPL37A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL35A,RPL7A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL35A,RSL24D1,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL35A,RPL36,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL7,RPLP1,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL7,RPLP2,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL7,RPL7A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL7,RSL24D1,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL13,RPLP1,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL13,RPLP2,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL13,RPL35A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL13,RPL7,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL13,RPL21,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL13,RPL28,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL13,RPL34,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL13,RPL14,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL13,RPL15,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL13,RPL27,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL13,RPL37A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL13,RPL7A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL13,RPL30,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL13,RPL32,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL13,RPL19,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL13,RPL18A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL13,RSL24D1,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL13,RPL36,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL12,RPLP1,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL12,RPLP2,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL12,RPL35A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL12,RPL7,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL12,RPL13,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL12,RPL21,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL12,RPL28,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL12,RPL34,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL12,RPL14,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL12,RPL15,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL12,RPL27,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL12,RPL37A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL12,RPL7A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL12,RPL30,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL12,RPL32,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL12,RPL19,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL12,RPL18A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL12,RSL24D1,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL12,RPL36,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL21,RPLP1,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL21,RPLP2,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL21,RPL35A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL21,RPL7,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL21,RPL28,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL21,RPL34,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL21,RPL27,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL21,RPL37A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL21,RPL7A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL21,RPL30,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL21,RPL32,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL21,RSL24D1,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL21,RPL36,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL28,RPLP1,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL28,RPLP2,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL28,RPL35A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL28,RPL7,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL28,RPL34,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL28,RPL37A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL28,RPL7A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL28,RPL30,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL28,RPL32,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL28,RSL24D1,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL28,RPL36,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL34,RPLP1,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL34,RPLP2,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL34,RPL35A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL34,RPL7,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL34,RPL37A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL34,RPL7A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL34,RSL24D1,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL34,RPL36,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL14,RPLP1,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL14,RPLP2,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL14,RPL35A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL14,RPL7,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL14,RPL21,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL14,RPL28,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL14,RPL34,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL14,RPL15,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL14,RPL27,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL14,RPL37A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL14,RPL7A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL14,RPL30,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL14,RPL32,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL14,RPL19,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL14,RPL18A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL14,RSL24D1,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL14,RPL36,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
EIF6,RPLP1,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
EIF6,RPLP2,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
EIF6,RPL35A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
EIF6,RPL7,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
EIF6,RPL13,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
EIF6,RPL12,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
EIF6,RPL21,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
EIF6,RPL28,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
EIF6,RPL34,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
EIF6,RPL14,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
EIF6,RPL15,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
EIF6,RPL27,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
EIF6,RPL37A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
EIF6,RPL7A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
EIF6,RPL30,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
EIF6,RPL10A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
EIF6,RPL32,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
EIF6,RPL11,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
EIF6,RPL19,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
EIF6,RPL18A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
EIF6,MOV10,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
EIF6,RSL24D1,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
EIF6,RPL36,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL15,RPLP1,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL15,RPLP2,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL15,RPL35A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL15,RPL7,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL15,RPL21,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL15,RPL28,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL15,RPL34,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL15,RPL27,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL15,RPL37A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL15,RPL7A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL15,RPL30,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL15,RPL32,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL15,RPL19,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL15,RPL18A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL15,RSL24D1,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL15,RPL36,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL27,RPLP1,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL27,RPLP2,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL27,RPL35A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL27,RPL7,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL27,RPL28,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL27,RPL34,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL27,RPL37A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL27,RPL7A,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL27,RPL30,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL27,RPL32,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL27,RSL24D1,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL27,RPL36,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
RPL37A,RPLP1,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
