Interpro ID,group,proteins,p_value,odds_ratio,domain_in_group,total_domain,protein_in_group,total_protein,domain
IPR001090,6,EPHA2,0.009909849286604228,220.3,1,2,11,2215,Ephrin receptor ligand binding domain
IPR001426,92,EPHB2,0.009010993044467688,244.88888888888889,1,2,10,2215,"Tyrosine-protein kinase, receptor class V, conserved site"
IPR001426,6,EPHA2,0.009909849286604228,220.3,1,2,11,2215,"Tyrosine-protein kinase, receptor class V, conserved site"
IPR007763,92,NDUFA12,0.009010993044467688,244.88888888888889,1,2,10,2215,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12
IPR007852,92,CDC73,0.009010993044467688,244.88888888888889,1,2,10,2215,Cdc73/Parafibromin
IPR007852,118,CDC73,0.009010993044467688,244.88888888888889,1,2,10,2215,Cdc73/Parafibromin
IPR016257,92,EPHB2,0.009010993044467688,244.88888888888889,1,2,10,2215,Ephrin receptor type-A /type-B
IPR016257,6,EPHA2,0.009909849286604228,220.3,1,2,11,2215,Ephrin receptor type-A /type-B
IPR027936,92,EPHB2,0.009010993044467688,244.88888888888889,1,2,10,2215,"Ephrin receptor, transmembrane domain"
IPR027936,6,EPHA2,0.009909849286604228,220.3,1,2,11,2215,"Ephrin receptor, transmembrane domain"
IPR031336,92,CDC73,0.009010993044467688,244.88888888888889,1,2,10,2215,"Cell division control protein 73, C-terminal"
IPR031336,118,CDC73,0.009010993044467688,244.88888888888889,1,2,10,2215,"Cell division control protein 73, C-terminal"
IPR032041,92,CDC73,0.009010993044467688,244.88888888888889,1,2,10,2215,"Paf1 complex subunit Cdc73, N-terminal domain"
IPR032041,118,CDC73,0.009010993044467688,244.88888888888889,1,2,10,2215,"Paf1 complex subunit Cdc73, N-terminal domain"
IPR038103,92,CDC73,0.009010993044467688,244.88888888888889,1,2,10,2215,"Cell division control protein 73, C-terminal domain superfamily"
IPR038103,118,CDC73,0.009010993044467688,244.88888888888889,1,2,10,2215,"Cell division control protein 73, C-terminal domain superfamily"
IPR012338,31,LACTB,0.009010993044467688,244.88888888888889,1,2,10,2215,Beta-lactamase/transpeptidase-like
IPR016444,31,VAMP3,0.009010993044467688,244.88888888888889,1,2,10,2215,Synaptobrevin/Vesicle-associated membrane protein
IPR025423,31,TMEM205,0.009010993044467688,244.88888888888889,1,2,10,2215,Domain of unknown function DUF4149
IPR033294,31,ERLIN2,0.009010993044467688,244.88888888888889,1,2,10,2215,Erlin1/2
IPR042623,31,TMEM205,0.009010993044467688,244.88888888888889,1,2,10,2215,Transmembrane protein 205
IPR002189,100,CAPZA2,0.009010993044467688,244.88888888888889,1,2,10,2215,F-actin-capping protein subunit alpha
IPR005479,100,MCCC1,0.009010993044467688,244.88888888888889,1,2,10,2215,"Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain"
IPR011761,100,MCCC1,0.009010993044467688,244.88888888888889,1,2,10,2215,ATP-grasp fold
IPR016185,100,MCCC1,0.009010993044467688,244.88888888888889,1,2,10,2215,Pre-ATP-grasp domain superfamily
IPR017865,100,CAPZA2,0.009010993044467688,244.88888888888889,1,2,10,2215,"F-actin capping protein, alpha subunit, conserved site"
IPR042489,100,CAPZA2,0.009010993044467688,244.88888888888889,1,2,10,2215,"F-actin capping protein, alpha subunit, domain 1"
IPR049590,100,PSMD4,0.009010993044467688,244.88888888888889,1,2,10,2215,"PSMD4, RAZUL domain"
IPR006680,66,DPYSL2,0.009010993044467688,244.88888888888889,1,2,10,2215,Amidohydrolase-related
IPR011059,66,DPYSL2,0.009010993044467688,244.88888888888889,1,2,10,2215,"Metal-dependent hydrolase, composite domain superfamily"
IPR013151,66,PDGFRB,0.009010993044467688,244.88888888888889,1,2,10,2215,Immunoglobulin
IPR032466,66,DPYSL2,0.009010993044467688,244.88888888888889,1,2,10,2215,Metal-dependent hydrolase
IPR000331,29,SIPA1L3,0.009010993044467688,244.88888888888889,1,2,10,2215,Rap/Ran-GAP domain
IPR001308,29,ETFA,0.009010993044467688,244.88888888888889,1,2,10,2215,Electron transfer flavoprotein alpha subunit/FixB
IPR014731,29,ETFA,0.009010993044467688,244.88888888888889,1,2,10,2215,"Electron transfer flavoprotein, alpha subunit, C-terminal"
IPR018206,29,ETFA,0.009010993044467688,244.88888888888889,1,2,10,2215,"Electron transfer flavoprotein subunit alpha, conserved site"
IPR021818,29,SIPA1L3,0.009010993044467688,244.88888888888889,1,2,10,2215,"Signal-induced proliferation-associated 1-like protein, C-terminal"
IPR033947,29,ETFA,0.009010993044467688,244.88888888888889,1,2,10,2215,"Electron transfer flavoprotein, alpha subunit, N-terminal"
IPR035974,29,SIPA1L3,0.009010993044467688,244.88888888888889,1,2,10,2215,Rap/Ran-GAP superfamily
IPR022052,84,GRWD1,0.009010993044467688,244.88888888888889,1,2,10,2215,"Histone-binding protein RBBP4, N-terminal"
IPR001844,118,HSPD1,0.009010993044467688,244.88888888888889,1,2,10,2215,Chaperonin Cpn60/GroEL
IPR018370,118,HSPD1,0.009010993044467688,244.88888888888889,1,2,10,2215,"Chaperonin Cpn60, conserved site"
IPR007276,127,NOP14,0.009010993044467688,244.88888888888889,1,2,10,2215,Nucleolar protein 14
IPR000626,152,TMUB1,0.009010993044467688,244.88888888888889,1,10,2,2215,Ubiquitin-like domain
IPR008989,204,MYH9,0.009010993044467688,244.88888888888889,1,10,2,2215,"Myosin S1 fragment, N-terminal"
IPR002316,145,PARS2,0.009029345372460496,inf,1,1,20,2215,"Proline-tRNA ligase, class IIa"
IPR005681,145,TIMM23,0.009029345372460496,inf,1,1,20,2215,"Mitochondrial inner membrane translocase complex, subunit Tim23"
IPR008559,145,TMCO1,0.009029345372460496,inf,1,1,20,2215,Calcium load-activated calcium channel
IPR022533,145,COX20,0.009029345372460496,inf,1,1,20,2215,Cox20
IPR031568,145,PET117,0.009029345372460496,inf,1,1,20,2215,"Protein Pet117, mitochondrial"
IPR033730,145,PARS2,0.009029345372460496,inf,1,1,20,2215,Prokaryote proline-tRNA ligase core domain
IPR045238,145,TIMM23,0.009029345372460496,inf,1,1,20,2215,Tim23-like
IPR000834,193,CPD,0.009029345372460496,inf,1,1,20,2215,"Peptidase M14, carboxypeptidase A"
IPR001442,193,COL4A2,0.009029345372460496,inf,1,1,20,2215,"Collagen IV, non-collagenous"
IPR003952,193,SDHA,0.009029345372460496,inf,1,1,20,2215,"Fumarate reductase/succinate dehydrogenase, FAD-binding site"
IPR003953,193,SDHA,0.009029345372460496,inf,1,1,20,2215,"FAD-dependent oxidoreductase 2, FAD binding domain"
IPR011281,193,SDHA,0.009029345372460496,inf,1,1,20,2215,"Succinate dehydrogenase, flavoprotein subunit"
IPR013244,193,NBAS,0.009029345372460496,inf,1,1,20,2215,Sec39 domain
IPR014006,193,SDHA,0.009029345372460496,inf,1,1,20,2215,"Succinate dehydrogenase/fumarate reductase, flavoprotein subunit"
IPR015070,193,MYL12A,0.009029345372460496,inf,1,1,20,2215,"DJBP, EF-hand domain"
IPR015939,193,SDHA,0.009029345372460496,inf,1,1,20,2215,"Fumarate reductase/succinate dehydrogenase flavoprotein-like, C-terminal"
IPR027477,193,SDHA,0.009029345372460496,inf,1,1,20,2215,"Succinate dehydrogenase/fumarate reductase flavoprotein, catalytic domain superfamily"
IPR029145,193,NBAS,0.009029345372460496,inf,1,1,20,2215,"Neuroblastoma-amplified sequence, N-terminal"
IPR029300,193,CEP170,0.009029345372460496,inf,1,1,20,2215,"CEP170, C-terminal"
IPR030664,193,SDHA,0.009029345372460496,inf,1,1,20,2215,FAD-dependent oxidoreductase SdhA/FrdA/AprA
IPR033848,193,CPD,0.009029345372460496,inf,1,1,20,2215,"Carboxypeptidase D, carboxypeptidase-like domain 3"
IPR034126,193,MSI2,0.009029345372460496,inf,1,1,20,2215,"RNA-binding protein Musashi homologue, RNA recognition motif 2"
IPR034224,193,CPD,0.009029345372460496,inf,1,1,20,2215,"Carboxypeptidase D, carboxypeptidase-like domain 2"
IPR036954,193,COL4A2,0.009029345372460496,inf,1,1,20,2215,"Collagen IV, non-collagenous domain superfamily"
IPR037099,193,SDHA,0.009029345372460496,inf,1,1,20,2215,"Fumarate reductase/succinate dehydrogenase flavoprotein-like, C-terminal domain superfamily"
IPR037382,193,PBRM1,0.009029345372460496,inf,1,1,20,2215,Remodelling complex subunit Rsc/polybromo
IPR037968,193,PBRM1,0.009029345372460496,inf,1,1,20,2215,"Protein polybromo-1, Bromodomain 5"
IPR040165,193,DHCR24,0.009029345372460496,inf,1,1,20,2215,Delta(24)-sterol reductase
IPR041094,193,SNRNP200,0.009029345372460496,inf,1,1,20,2215,"Brr2, N-terminal helicase PWI domain"
IPR048863,193,SNRNP200,0.009029345372460496,inf,1,1,20,2215,"Pre-mRNA-splicing helicase BRR2-like, plug domain"
IPR000716,148,SPOCK1,0.009029345372460496,inf,1,1,20,2215,Thyroglobulin type-1
IPR000941,148,ENO1,0.009029345372460496,inf,1,1,20,2215,Enolase
IPR001135,148,NDUFS2,0.009029345372460496,inf,1,1,20,2215,"NADH-quinone oxidoreductase, subunit D"
IPR002842,148,ATP6V1E1,0.009029345372460496,inf,1,1,20,2215,V-type ATPase subunit E
IPR002870,148,ADAM9,0.009029345372460496,inf,1,1,20,2215,"Peptidase M12B, propeptide"
IPR004790,148,IDH2,0.009029345372460496,inf,1,1,20,2215,Isocitrate dehydrogenase NADP-dependent
IPR006586,148,ADAM9,0.009029345372460496,inf,1,1,20,2215,"ADAM, cysteine-rich domain"
IPR007949,148,SDAD1,0.009029345372460496,inf,1,1,20,2215,"SDA1, middle domain"
IPR008081,148,CYFIP1,0.009029345372460496,inf,1,1,20,2215,Cytoplasmic FMR1-interacting
IPR009828,148,CYFIP1,0.009029345372460496,inf,1,1,20,2215,"CYRIA/CYRIB, Rac1 binding domain"
IPR012977,148,SDAD1,0.009029345372460496,inf,1,1,20,2215,"SDA1, N-terminal"
IPR013216,148,METTL7A,0.009029345372460496,inf,1,1,20,2215,Methyltransferase type 11
IPR014029,148,NDUFS2,0.009029345372460496,inf,1,1,20,2215,"NADH:ubiquinone oxidoreductase, 49kDa subunit, conserved site"
IPR018358,148,ADAM9,0.009029345372460496,inf,1,1,20,2215,"Disintegrin, conserved site"
IPR020809,148,ENO1,0.009029345372460496,inf,1,1,20,2215,"Enolase, conserved site"
IPR020810,148,ENO1,0.009029345372460496,inf,1,1,20,2215,"Enolase, C-terminal TIM barrel domain"
IPR020811,148,ENO1,0.009029345372460496,inf,1,1,20,2215,"Enolase, N-terminal"
IPR022885,148,NDUFS2,0.009029345372460496,inf,1,1,20,2215,NAD(P)H-quinone oxidoreductase subunit D/H
IPR027312,148,SDAD1,0.009029345372460496,inf,1,1,20,2215,Sda1
IPR029014,148,NDUFS2,0.009029345372460496,inf,1,1,20,2215,"[NiFe]-hydrogenase, large subunit"
IPR029017,148,ENO1,0.009029345372460496,inf,1,1,20,2215,"Enolase-like, N-terminal"
IPR034027,148,ADAM9,0.009029345372460496,inf,1,1,20,2215,"Reprolysin domain, adamalysin-type"
IPR036849,148,ENO1,0.009029345372460496,inf,1,1,20,2215,"Enolase-like, C-terminal domain superfamily"
IPR036857,148,SPOCK1,0.009029345372460496,inf,1,1,20,2215,Thyroglobulin type-1 superfamily
IPR038495,148,ATP6V1E1,0.009029345372460496,inf,1,1,20,2215,"V-type ATPase subunit E, C-terminal domain superfamily"
IPR045148,148,TCERG1,0.009029345372460496,inf,1,1,20,2215,Transcription elongation regulator 1-like
IPR048292,148,SDAD1,0.009029345372460496,inf,1,1,20,2215,"SDA1, C-terminal domain"
IPR013000,235,RPL4,0.009455138732141516,183.83333333333334,1,3,7,2215,"Large ribosomal subunit protein uL4, eukaryotic/archaeal, conserved site"
IPR021138,235,RPL18A,0.009455138732141516,183.83333333333334,1,3,7,2215,"Large ribosomal subunit protein eL20, eukaryotes"
IPR023573,235,RPL18A,0.009455138732141516,183.83333333333334,1,3,7,2215,Large ribosomal subunit protein eL20 domain
IPR025755,235,RPL4,0.009455138732141516,183.83333333333334,1,3,7,2215,"Large ribosomal subunit protein uL4, C-terminal domain"
IPR028877,235,RPL18A,0.009455138732141516,183.83333333333334,1,3,7,2215,Large ribosomal subunit protein eL20
IPR031402,235,MTDH,0.009455138732141516,183.83333333333334,1,3,7,2215,Protein LYRIC
IPR045240,235,RPL4,0.009455138732141516,183.83333333333334,1,3,7,2215,"Large ribosomal subunit protein uL4, eukaryotic and archaeal type"
IPR007741,178,MRPS25,0.009455138732141516,183.83333333333334,1,3,7,2215,Ribosomal protein/NADH dehydrogenase domain
IPR016160,49,ALDH1B1,0.009455138732141516,183.83333333333334,1,3,7,2215,"Aldehyde dehydrogenase, cysteine active site"
IPR000850,20,AK3,0.009455138732141516,183.83333333333334,1,3,7,2215,Adenylate kinase/UMP-CMP kinase
IPR006259,20,AK3,0.009455138732141516,183.83333333333334,1,3,7,2215,Adenylate kinase subfamily
IPR007862,20,AK3,0.009455138732141516,183.83333333333334,1,3,7,2215,"Adenylate kinase, active site lid domain"
IPR033690,20,AK3,0.009455138732141516,183.83333333333334,1,3,7,2215,"Adenylate kinase, conserved site"
IPR000884,56,BAI3,0.009455138732141516,183.83333333333334,1,3,7,2215,Thrombospondin type-1 (TSP1) repeat
IPR036383,56,BAI3,0.009455138732141516,183.83333333333334,1,3,7,2215,Thrombospondin type-1 (TSP1) repeat superfamily
IPR000994,64,SUPT16H,0.009455138732141516,183.83333333333334,1,3,7,2215,Peptidase M24
IPR013719,64,SUPT16H,0.009455138732141516,183.83333333333334,1,3,7,2215,"Histone chaperone RTT106/FACT complex subunit SPT16-like, middle domain"
IPR028565,64,ARCN1,0.009455138732141516,183.83333333333334,1,3,7,2215,Mu homology domain
IPR036005,64,SUPT16H,0.009455138732141516,183.83333333333334,1,3,7,2215,Creatinase/aminopeptidase-like
IPR036168,64,ARCN1,0.009455138732141516,183.83333333333334,1,3,7,2215,"AP-2 complex subunit mu, C-terminal superfamily"
IPR045071,103,SF1,0.009455138732141516,183.83333333333334,1,3,7,2215,KH domain-containing BBP-like
IPR001300,47,CAPN1,0.009480812641083523,inf,1,1,21,2215,"Peptidase C2, calpain, catalytic domain"
IPR002209,47,FGF2,0.009480812641083523,inf,1,1,21,2215,Fibroblast growth factor family
IPR004367,47,CCNA2,0.009480812641083523,inf,1,1,21,2215,"Cyclin, C-terminal domain"
IPR004545,47,PA2G4,0.009480812641083523,inf,1,1,21,2215,PA2G4 family
IPR007356,47,TRMT10C,0.009480812641083523,inf,1,1,21,2215,"tRNA (guanine-N1-)-methyltransferase, eukaryotic"
IPR008996,47,FGF2,0.009480812641083523,inf,1,1,21,2215,Cytokine IL1/FGF
IPR012429,47,HGSNAT,0.009480812641083523,inf,1,1,21,2215,"Heparan-alpha-glucosaminide N-acetyltransferase, catalytic domain"
IPR012493,47,ATP6AP2,0.009480812641083523,inf,1,1,21,2215,Renin receptor-like
IPR013219,47,MRPS33,0.009480812641083523,inf,1,1,21,2215,Small ribosomal subunit protein mS33
IPR016009,47,TRMT10C,0.009480812641083523,inf,1,1,21,2215,tRNA methyltransferase TRMD/TRM10-type domain
IPR018349,47,PA2G4,0.009480812641083523,inf,1,1,21,2215,"Peptidase M24A, methionine aminopeptidase, subfamily 2, binding site"
IPR019321,47,NUP88,0.009480812641083523,inf,1,1,21,2215,Nucleoporin Nup88
IPR022682,47,CAPN1,0.009480812641083523,inf,1,1,21,2215,"Peptidase C2, calpain, large subunit, domain III"
IPR022683,47,CAPN1,0.009480812641083523,inf,1,1,21,2215,"Peptidase C2, calpain, domain III"
IPR022684,47,CAPN1,0.009480812641083523,inf,1,1,21,2215,"Peptidase C2, calpain family"
IPR025812,47,TRMT10C,0.009480812641083523,inf,1,1,21,2215,"tRNA methyltransferase 10 homolog C, TRM10-type domain"
IPR025956,47,DYNC1I2,0.009480812641083523,inf,1,1,21,2215,Cytoplasmic dynein 1 intermediate chain 1/2
IPR028564,47,TRMT10C,0.009480812641083523,inf,1,1,21,2215,tRNA methyltransferase TRM10-type domain
IPR032447,47,CCNA2,0.009480812641083523,inf,1,1,21,2215,"Cyclin-A, N-terminal APC/C binding region"
IPR033883,47,CAPN1,0.009480812641083523,inf,1,1,21,2215,Calpain subdomain III
IPR036213,47,CAPN1,0.009480812641083523,inf,1,1,21,2215,"Calpain large subunit, domain III superfamily"
IPR037700,47,NUP88,0.009480812641083523,inf,1,1,21,2215,Nucleoporin NUP88/NUP82
IPR038459,47,TRMT10C,0.009480812641083523,inf,1,1,21,2215,tRNA methyltransferase TRM10-type domain superfamily
IPR039361,47,CCNA2,0.009480812641083523,inf,1,1,21,2215,Cyclin
IPR046965,47,CCNA2,0.009480812641083523,inf,1,1,21,2215,Cyclin A/B-like
IPR047113,47,PA2G4,0.009480812641083523,inf,1,1,21,2215,Proliferation-associated protein 2G4/ARX1
IPR048258,47,CCNA2,0.009480812641083523,inf,1,1,21,2215,"Cyclins, cyclin-box"
IPR013766,210,P4HB;TMX4,0.009714885602412762,16.14814814814815,2,20,17,2215,Thioredoxin domain
IPR001431,129,UQCRC2,0.009909849286604228,220.3,1,2,11,2215,"Peptidase M16, zinc-binding site"
IPR001431,112,PMPCA,0.009909849286604228,220.3,1,2,11,2215,"Peptidase M16, zinc-binding site"
IPR002843,129,ATP6V0D1,0.009909849286604228,220.3,1,2,11,2215,"ATPase, V0 complex, c/d subunit"
IPR016727,129,ATP6V0D1,0.009909849286604228,220.3,1,2,11,2215,"ATPase, V0 complex, subunit d"
IPR034516,129,HNRNPA3,0.009909849286604228,220.3,1,2,11,2215,"hnRNP A1/3, RNA recognition motif 2"
IPR035067,129,ATP6V0D1,0.009909849286604228,220.3,1,2,11,2215,V-type ATPase subunit C/d
IPR036079,129,ATP6V0D1,0.009909849286604228,220.3,1,2,11,2215,V-type ATP synthase subunit c/d subunit superfamily
IPR039528,129,DPM1,0.009909849286604228,220.3,1,2,11,2215,DPM1-like
IPR044911,129,ATP6V0D1,0.009909849286604228,220.3,1,2,11,2215,"V-type ATP synthase c/d subunit, domain 3 superfamily"
IPR001930,6,ANPEP,0.009909849286604228,220.3,1,2,11,2215,"Peptidase M1, alanine aminopeptidase/leukotriene A4 hydrolase"
IPR007477,6,EPB41L2,0.009909849286604228,220.3,1,2,11,2215,SAB domain
IPR008379,6,EPB41L2,0.009909849286604228,220.3,1,2,11,2215,"Band 4.1, C-terminal"
IPR014782,6,ANPEP,0.009909849286604228,220.3,1,2,11,2215,"Peptidase M1, membrane alanine aminopeptidase"
IPR014847,6,EPB41L2,0.009909849286604228,220.3,1,2,11,2215,FERM adjacent
IPR024571,6,ANPEP,0.009909849286604228,220.3,1,2,11,2215,ERAP1-like C-terminal domain
IPR027268,6,ANPEP,0.009909849286604228,220.3,1,2,11,2215,"Peptidase M4/M1, CTD superfamily"
IPR034016,6,ANPEP,0.009909849286604228,220.3,1,2,11,2215,Aminopeptidase N-type
IPR042097,6,ANPEP,0.009909849286604228,220.3,1,2,11,2215,"Aminopeptidase N-like , N-terminal domain superfamliy"
IPR045357,6,ANPEP,0.009909849286604228,220.3,1,2,11,2215,"Aminopeptidase N-like , N-terminal domain"
IPR000033,134,LDLR,0.009909849286604228,220.3,1,2,11,2215,LDLR class B repeat
IPR010908,134,VAMP7,0.009909849286604228,220.3,1,2,11,2215,Longin domain
IPR045017,134,DECR2,0.009909849286604228,220.3,1,2,11,2215,"Peroxisomal 2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing]"
IPR008978,19,PTGES3,0.009909849286604228,220.3,1,2,11,2215,HSP20-like chaperone
IPR009738,19,PRRC2C,0.009909849286604228,220.3,1,2,11,2215,"BAT2, N-terminal"
IPR011256,19,HEBP1,0.009909849286604228,220.3,1,2,11,2215,"Regulatory factor, effector binding domain superfamily"
IPR033184,19,PRRC2C,0.009909849286604228,220.3,1,2,11,2215,Protein PRRC2
IPR000727,26,STX12,0.009909849286604228,220.3,1,11,2,2215,Target SNARE coiled-coil homology domain
IPR002809,207,EMC3,0.009909849286604228,220.3,1,2,11,2215,Integral membrane protein EMC3/TMCO1-like
IPR005331,207,CHST14,0.009909849286604228,220.3,1,2,11,2215,Sulfotransferase
IPR013594,207,DYNC1H1,0.009909849286604228,220.3,1,2,11,2215,"Dynein heavy chain, tail"
IPR028146,207,PRKCSH,0.009909849286604228,220.3,1,2,11,2215,"Glucosidase II beta subunit, N-terminal"
IPR036607,207,PRKCSH,0.009909849286604228,220.3,1,2,11,2215,Glucosidase 2 subunit beta-like
IPR039794,207,PRKCSH,0.009909849286604228,220.3,1,2,11,2215,Glucosidase II beta subunit-like
IPR049039,207,RMDN1,0.009909849286604228,220.3,1,2,11,2215,"Regulator of microtubule dynamics protein 1-3, alpha helical repeats"
IPR025223,160,CCAR1,0.009909849286604228,220.3,1,2,11,2215,S1-like RNA binding domain
IPR025224,160,CCAR1,0.009909849286604228,220.3,1,2,11,2215,Cell cycle and apoptosis regulator protein
IPR025954,160,CCAR1,0.009909849286604228,220.3,1,2,11,2215,DBC1/CARP1 catalytically inactive NUDIX hydrolase domain
IPR041553,160,NUP214,0.009909849286604228,220.3,1,2,11,2215,"Nuclear pore complex protein Nup214, phenylalanine-glycine (FG) domain"
IPR045353,160,CCAR1,0.009909849286604228,220.3,1,2,11,2215,LAIKA domain
IPR045354,160,CCAR1,0.009909849286604228,220.3,1,2,11,2215,BURAN domain
IPR014352,86,ACBD5,0.009909849286604228,220.3,1,11,2,2215,FERM/acyl-CoA-binding protein superfamily
IPR003613,112,RBBP6,0.009909849286604228,220.3,1,2,11,2215,U-box domain
IPR006788,117,MLPH,0.009909849286604228,220.3,1,2,11,2215,Rab effector MyRIP/Melanophilin
IPR007604,117,UBP1,0.009909849286604228,220.3,1,2,11,2215,CP2 transcription factor
IPR010911,117,MLPH,0.009909849286604228,220.3,1,2,11,2215,Rab-binding domain
IPR037442,117,MLPH,0.009909849286604228,220.3,1,2,11,2215,"Melanophilin, FYVE-related domain"
IPR039776,117,PDS5B,0.009909849286604228,220.3,1,2,11,2215,Sister chromatid cohesion protein Pds5
IPR040167,117,UBP1,0.009909849286604228,220.3,1,2,11,2215,Transcription factor CP2-like
IPR041282,117,MLPH,0.009909849286604228,220.3,1,2,11,2215,FYVE-type zinc finger
IPR041418,117,UBP1,0.009909849286604228,220.3,1,2,11,2215,SAM domain
IPR000900,99,LASP1,0.009932279909706547,inf,1,1,22,2215,Nebulin repeat
IPR008383,99,API5,0.009932279909706547,inf,1,1,22,2215,Apoptosis inhibitory 5
IPR015342,99,PEX1,0.009932279909706547,inf,1,1,22,2215,"Peroxisomal ATPase PEX1, N-terminal C-lobe"
IPR015343,99,PEX1,0.009932279909706547,inf,1,1,22,2215,"Peroxisomal ATPase PEX1, N-terminal N-lobe"
IPR018997,99,UBXN6,0.009932279909706547,inf,1,1,22,2215,PUB domain
